 36.00  36.00  60.00  72.00  72.00  60.00  36.00   0.00
 36.00  22.98  30.41  34.60  33.04  60.00  36.00   0.00
 60.00  30.41  36.78  41.42  42.28 100.00  60.00   0.00
 72.00  34.60  41.42  46.88  48.70 120.00  72.00   0.00
 72.00  33.04  42.28  48.70  48.83 120.00  72.00   0.00
 60.00  60.00 100.00 120.00 120.00 100.00  60.00   0.00
 36.00  36.00  60.00  72.00  72.00  60.00  36.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
