  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
  0.00  36.00  60.00  72.00  72.00  60.00  36.00   0.00
  0.00  60.00 100.00 120.00 120.00 100.00  60.00   0.00
  0.00  72.00 120.00 144.00 144.00 120.00  72.00   0.00
  0.00  72.00 120.00 144.00 144.00 120.00  72.00   0.00
  0.00  60.00 100.00 120.00 120.00 100.00  60.00   0.00
  0.00  36.00  60.00  72.00  72.00  60.00  36.00   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
